process,model,case,seed,score,auroc,auprc,tpr_at_fpr5,n0_mean,case_mean
RW,ORACLE,A3,1,S_gls_pert,0.5035555555555555,0.5093831586138877,0.05,0.8021155342944305,0.8114332275426375
RW,ORACLE,A3,1,S_gls_pool,0.5035555555555555,0.5093831586138877,0.05,0.8021155342944307,0.8114332275426374
RW,ORACLE,A3,1,S_gls_emp,0.5060111111111111,0.5078839172768976,0.05,0.8147086788713271,0.8241815818622653
RW,ORACLE,A3,1,S_chi2,0.47909999999999997,0.4921603938326008,0.05333333333333334,2.627142216229979,2.566088380155198
RW,ORACLE,A3,1,S_maha,0.9128666666666667,0.9194454542609172,0.6033333333333334,17.339279673283407,28.36766896707617
RW,ORACLE,A4,1,S_max,0.809277777777778,0.7695044050468791,0.0,1.6422834075551633,2.2449700610250445
RW,ORACLE,A4,1,S_band,0.7306499999999999,0.6963309735121419,0.13,0.20458333333333334,0.40979166666666667
RW,ORACLE,A4,1,S_mean,0.6129,0.6536473366331135,0.17333333333333334,3.7555997981912514,5.369172623705276
RW,ORACLE,A4,1,S_gls_pert,0.6108555555555555,0.6412856104597886,0.15333333333333332,0.8021155342944305,1.131094518526388
RW,ORACLE,A4,1,S_gls_pool,0.6108555555555555,0.6412856104597886,0.15333333333333332,0.8021155342944307,1.1310945185263885
RW,ORACLE,A4,1,S_gls_emp,0.6142000000000001,0.6396678724409034,0.16,0.8147086788713271,1.1498592382749055
RW,ORACLE,A4,1,S_chi2,0.5860333333333334,0.6546572760881758,0.21333333333333335,2.627142216229979,5.052744953380218
RW,ORACLE,A4,1,S_maha,0.9620333333333333,0.9731892981747593,0.88,17.339279673283407,38.57813588493146
RW,ORACLE,A0,2,S_max,0.0,0.5,0.0,1.6645060586404237,0.0
RW,ORACLE,A0,2,S_band,0.11499999999999999,0.5,0.0,0.21864583333333334,0.0
RW,ORACLE,A0,2,S_mean,0.0,0.5,0.0,3.8703061638262186,0.0
RW,ORACLE,A0,2,S_gls_pert,0.0,0.5,0.0,0.8195898994608309,0.0
RW,ORACLE,A0,2,S_gls_pool,0.0,0.5,0.0,0.8195898994608305,0.0
RW,ORACLE,A0,2,S_gls_emp,0.0,0.5,0.0,0.8168484060013639,0.0
RW,ORACLE,A0,2,S_chi2,0.8666666666666667,0.8823529411764706,0.0,2.720076814309941,4.0
RW,ORACLE,A0,2,S_maha,0.0,0.5,0.0,17.510253050676038,0.0
RW,ORACLE,A1,2,S_max,0.010000000000000009,0.3897588426557027,0.0,1.6645060586404237,0.698704983770006
RW,ORACLE,A1,2,S_band,0.11499999999999999,0.5,0.0,0.21864583333333334,0.0
RW,ORACLE,A1,2,S_mean,0.5733333333333333,0.6057348541490484,0.0,3.8703061638262186,3.9524722565808537
RW,ORACLE,A1,2,S_gls_pert,0.6699999999999999,0.5778703989400515,0.0,0.8195898994608309,0.9718160839014761
RW,ORACLE,A1,2,S_gls_pool,0.6699999999999999,0.5934377438487953,0.0,0.8195898994608305,0.9718160839014761
RW,ORACLE,A1,2,S_gls_emp,0.6699999999999999,0.5900291816488054,0.0,0.8168484060013639,0.9639617388204526
RW,ORACLE,A1,2,S_chi2,0.42333333333333334,0.5373079346922702,0.0,2.720076814309941,2.0472453826198334
RW,ORACLE,A1,2,S_maha,0.0,0.3370110068405857,0.0,17.510253050676038,0.9444265009296009
RW,ORACLE,A2,2,S_max,0.5368722222222222,0.5332008786218158,0.0,1.6645060586404237,1.7357528217787985
RW,ORACLE,A2,2,S_band,0.5254444444444444,0.5289804538846544,0.06666666666666667,0.21864583333333334,0.24541666666666667
RW,ORACLE,A2,2,S_mean,0.5162333333333333,0.5294026391149956,0.08666666666666667,3.8703061638262186,4.074565138572751
RW,ORACLE,A2,2,S_gls_pert,0.5427888888888889,0.5537354643108803,0.09666666666666666,0.8195898994608309,0.9350900603975909
RW,ORACLE,A2,2,S_gls_pool,0.5427888888888889,0.5537354643108803,0.09666666666666666,0.8195898994608305,0.9350900603975909
RW,ORACLE,A2,2,S_gls_emp,0.5434444444444444,0.5528615866073734,0.09666666666666666,0.8168484060013639,0.9312014712670604
RW,ORACLE,A2,2,S_chi2,0.4983222222222222,0.5221821397683593,0.07666666666666666,2.720076814309941,2.8934280045672116
RW,ORACLE,A2,2,S_maha,0.5225333333333333,0.5255999096354036,0.05,17.510253050676038,17.9743109631617
RW,ORACLE,A3,2,S_max,0.6147222222222222,0.6025243570757194,0.0,1.6645060586404237,1.895109217986623
RW,ORACLE,A3,2,S_band,0.5309388888888888,0.5135325312625928,0.043333333333333335,0.21864583333333334,0.2278125
RW,ORACLE,A3,2,S_mean,0.5011888888888889,0.5054040135480022,0.056666666666666664,3.8703061638262186,3.8815097385568547
RW,ORACLE,A3,2,S_gls_pert,0.4922888888888889,0.5036175957561628,0.056666666666666664,0.8195898994608309,0.8156770282846694
RW,ORACLE,A3,2,S_gls_pool,0.4922888888888889,0.5036175957561628,0.056666666666666664,0.8195898994608305,0.815677028284669
RW,ORACLE,A3,2,S_gls_emp,0.4916555555555555,0.5046239842729421,0.056666666666666664,0.8168484060013639,0.811195833378155
RW,ORACLE,A3,2,S_chi2,0.48219999999999996,0.49428205804222086,0.05333333333333334,2.720076814309941,2.69359467657487
RW,ORACLE,A3,2,S_maha,0.8940666666666666,0.8951189294461769,0.5266666666666666,17.510253050676038,28.45204563359166
RW,ORACLE,A4,2,S_max,0.7951,0.7630164606905715,0.0,1.6645060586404237,2.2154921145934505
RW,ORACLE,A4,2,S_band,0.7136888888888889,0.6648524191070028,0.13,0.21864583333333334,0.40447916666666667
RW,ORACLE,A4,2,S_mean,0.608,0.6342575664641233,0.18666666666666668,3.8703061638262186,5.2348868410103035
RW,ORACLE,A4,2,S_gls_pert,0.604488888888889,0.6203501243367566,0.15666666666666668,0.8195898994608309,1.1032049252996785
RW,ORACLE,A4,2,S_gls_pool,0.604488888888889,0.6203501243367566,0.15666666666666668,0.8195898994608305,1.1032049252996776
RW,ORACLE,A4,2,S_gls_emp,0.6036,0.620642490896257,0.16333333333333333,0.8168484060013639,1.0986250888398765
RW,ORACLE,A4,2,S_chi2,0.5512888888888889,0.635047309518196,0.21666666666666667,2.720076814309941,4.62874960252347
RW,ORACLE,A4,2,S_maha,0.9719111111111111,0.9753664469391989,0.8566666666666667,17.510253050676038,38.69514780162537
SEAS,MLPQR,A0,0,S_max,0.0767,0.31579364834616075,0.0,2.205885464058596,1.4225586429644976
SEAS,MLPQR,A0,0,S_band,0.17145000000000002,0.36039527766108365,0.006666666666666667,0.34177083333333336,0.13572916666666668
SEAS,MLPQR,A0,0,S_mean,0.4418,0.4475637696838649,0.023333333333333334,2.408625184486539,2.0102886659833326
SEAS,MLPQR,A0,0,S_gls_pert,0.4643333333333333,0.47565860015971323,0.03,1.7677177860826498,1.5731044001725365
SEAS,MLPQR,A0,0,S_gls_pool,0.44575555555555557,0.44998958354369556,0.023333333333333334,1.2108902285099965,1.0192204112527923
SEAS,MLPQR,A0,0,S_gls_emp,0.43742222222222227,0.44610965634184735,0.02,0.9690079947573857,0.7986660877321767
SEAS,MLPQR,A0,0,S_chi2,0.4821888888888889,0.45649174788951025,0.0,2.0983968963780426,1.6839300400414967
SEAS,MLPQR,A0,0,S_maha,0.04192222222222222,0.3131641383878634,0.006666666666666667,39.25702305333069,11.78940017665849
SEAS,MLPQR,A1,0,S_max,0.23381111111111105,0.36579926036937926,0.0,2.205885464058596,1.7678981433619292
SEAS,MLPQR,A1,0,S_band,0.39258333333333334,0.4613276510276792,0.043333333333333335,0.34177083333333336,0.2736458333333333
SEAS,MLPQR,A1,0,S_mean,0.7158666666666667,0.7234885920093543,0.2733333333333333,2.408625184486539,4.054460402630363
SEAS,MLPQR,A1,0,S_gls_pert,0.6707222222222223,0.6670535898830069,0.14333333333333334,1.7677177860826498,3.053625927331115
SEAS,MLPQR,A1,0,S_gls_pool,0.7318444444444444,0.737325704149897,0.2866666666666667,1.2108902285099965,2.110885947028699
SEAS,MLPQR,A1,0,S_gls_emp,0.7274222222222222,0.7313668261021263,0.26666666666666666,0.9690079947573857,1.6645778239878473
SEAS,MLPQR,A1,0,S_chi2,0.5266222222222223,0.5112644474747674,0.04666666666666667,2.0983968963780426,2.139383903166613
SEAS,MLPQR,A1,0,S_maha,0.17002222222222224,0.3881148219377901,0.07,39.25702305333069,22.840655722680832
SEAS,MLPQR,A2,0,S_max,0.5462666666666667,0.5395424513157288,0.0,2.205885464058596,2.320606777661774
SEAS,MLPQR,A2,0,S_band,0.5529055555555555,0.5530124347405683,0.06,0.34177083333333336,0.37375
SEAS,MLPQR,A2,0,S_mean,0.5988888888888889,0.6274406419820362,0.18333333333333332,2.408625184486539,3.2369247854999648
SEAS,MLPQR,A2,0,S_gls_pert,0.5939555555555556,0.5986456522870081,0.11666666666666667,1.7677177860826498,2.4875459272138127
SEAS,MLPQR,A2,0,S_gls_pool,0.6149666666666667,0.6367075949633544,0.16333333333333333,1.2108902285099965,1.6823168341096721
SEAS,MLPQR,A2,0,S_gls_emp,0.6152333333333334,0.638245635667521,0.17,0.9690079947573857,1.3473699972657995
SEAS,MLPQR,A2,0,S_chi2,0.5928111111111112,0.6147183786004284,0.13666666666666666,2.0983968963780426,2.9083809085251677
SEAS,MLPQR,A2,0,S_maha,0.5739222222222222,0.5765762178789617,0.10666666666666667,39.25702305333069,45.11867846633986
SEAS,MLPQR,A3,0,S_max,0.6536222222222222,0.5999471967881116,0.0,2.205885464058596,2.459428799097853
SEAS,MLPQR,A3,0,S_band,0.5314055555555556,0.5191817988324269,0.03,0.34177083333333336,0.35875
SEAS,MLPQR,A3,0,S_mean,0.4947222222222222,0.49795332533754255,0.05,2.408625184486539,2.374457056846008
SEAS,MLPQR,A3,0,S_gls_pert,0.4959111111111111,0.49957201546104185,0.043333333333333335,1.7677177860826498,1.748666009234254
SEAS,MLPQR,A3,0,S_gls_pool,0.4977555555555555,0.49736970980315914,0.05,1.2108902285099965,1.1971744982265977
SEAS,MLPQR,A3,0,S_gls_emp,0.5015666666666667,0.49970447646496663,0.05,0.9690079947573857,0.9668932206082557
SEAS,MLPQR,A3,0,S_chi2,0.5381,0.5380755335935972,0.07666666666666666,2.0983968963780426,2.3367474831845128
SEAS,MLPQR,A3,0,S_maha,0.6821111111111111,0.6563953076530156,0.14,39.25702305333069,50.06290357258053
SEAS,MLPQR,A4,0,S_max,0.769388888888889,0.7022241619285854,0.0,2.205885464058596,2.5174818472009974
SEAS,MLPQR,A4,0,S_band,0.7511,0.7174760068201911,0.17,0.34177083333333336,0.49041666666666667
SEAS,MLPQR,A4,0,S_mean,0.5475444444444444,0.5617334060688908,0.10666666666666667,2.408625184486539,2.786996361432526
SEAS,MLPQR,A4,0,S_gls_pert,0.5583555555555556,0.560827695327948,0.07,1.7677177860826498,2.189326354909387
SEAS,MLPQR,A4,0,S_gls_pool,0.5598777777777777,0.5703687807270976,0.11333333333333333,1.2108902285099965,1.4373075714905506
SEAS,MLPQR,A4,0,S_gls_emp,0.5643111111111111,0.5714025590599262,0.08666666666666667,0.9690079947573857,1.1569824406204345
SEAS,MLPQR,A4,0,S_chi2,0.7952444444444445,0.7992917860622737,0.32,2.0983968963780426,4.7623727515980905
SEAS,MLPQR,A4,0,S_maha,0.8667333333333334,0.8410692218569058,0.39666666666666667,39.25702305333069,68.88102289049638
SEAS,MLPQR,A0,1,S_max,0.09204444444444444,0.319167523248773,0.0,2.2442847299984017,1.4665875040402852
SEAS,MLPQR,A0,1,S_band,0.2010111111111111,0.3740951818537646,0.02,0.34239583333333334,0.15510416666666665
SEAS,MLPQR,A0,1,S_mean,0.46048888888888884,0.4569329646779644,0.013333333333333334,2.4173942936959416,2.0844555139388543
SEAS,MLPQR,A0,1,S_gls_pert,0.47634444444444446,0.47981927882379116,0.023333333333333334,1.6181586737776108,1.4741225933714186
SEAS,MLPQR,A0,1,S_gls_pool,0.45715555555555554,0.45474955137393347,0.013333333333333334,1.159586139602562,0.9934131569114739
SEAS,MLPQR,A0,1,S_gls_emp,0.45272222222222225,0.44913457240178234,0.013333333333333334,0.9421773601914093,0.7921520274878278
SEAS,MLPQR,A0,1,S_chi2,0.5141555555555556,0.469329020510007,0.0033333333333333335,2.2762687394725742,1.9251031269558727
SEAS,MLPQR,A0,1,S_maha,0.04245555555555555,0.3141880506277626,0.006666666666666667,39.98512237986942,11.810601750896327
SEAS,MLPQR,A1,1,S_max,0.24534444444444445,0.37851262856096324,0.0,2.2442847299984017,1.803749130116893
SEAS,MLPQR,A1,1,S_band,0.39695,0.49101675843990905,0.08333333333333333,0.34239583333333334,0.2808333333333333
SEAS,MLPQR,A1,1,S_mean,0.7326333333333334,0.7320133736132903,0.23333333333333334,2.4173942936959416,4.272209723040004
SEAS,MLPQR,A1,1,S_gls_pert,0.6858777777777778,0.6791494164931118,0.09666666666666666,1.6181586737776108,2.980116680523653
SEAS,MLPQR,A1,1,S_gls_pool,0.7437111111111111,0.7429030105414453,0.25666666666666665,1.159586139602562,2.0996607528974764
SEAS,MLPQR,A1,1,S_gls_emp,0.7478444444444445,0.7464345681023696,0.2633333333333333,0.9421773601914093,1.7212977596555614
SEAS,MLPQR,A1,1,S_chi2,0.5476666666666666,0.545339152938816,0.07333333333333333,2.2762687394725742,2.5728282830438762
SEAS,MLPQR,A1,1,S_maha,0.1388333333333333,0.37550714625026826,0.05333333333333334,39.98512237986942,24.41576271279264
SEAS,MLPQR,A2,1,S_max,0.53805,0.5386511661541578,0.0,2.2442847299984017,2.352648343940016
SEAS,MLPQR,A2,1,S_band,0.5640611111111111,0.5738197780908404,0.09333333333333334,0.34239583333333334,0.38177083333333334
SEAS,MLPQR,A2,1,S_mean,0.6204666666666666,0.6378770423792101,0.16666666666666666,2.4173942936959416,3.423073966710579
SEAS,MLPQR,A2,1,S_gls_pert,0.6215111111111111,0.6161226285137064,0.09,1.6181586737776108,2.4053473385399258
SEAS,MLPQR,A2,1,S_gls_pool,0.6374222222222222,0.648324527392808,0.16666666666666666,1.159586139602562,1.693603802421997
SEAS,MLPQR,A2,1,S_gls_emp,0.6402333333333332,0.6516608753292344,0.17,0.9421773601914093,1.3922905588418397
SEAS,MLPQR,A2,1,S_chi2,0.5830777777777778,0.6127079967430719,0.14,2.2762687394725742,3.169871589659588
SEAS,MLPQR,A2,1,S_maha,0.5543777777777777,0.5719343098998255,0.11,39.98512237986942,45.84403390955788
SEAS,MLPQR,A3,1,S_max,0.6261222222222221,0.5794726086536693,0.0,2.2442847299984017,2.451056723064682
SEAS,MLPQR,A3,1,S_band,0.5283222222222222,0.5216346598879325,0.043333333333333335,0.34239583333333334,0.3584375
SEAS,MLPQR,A3,1,S_mean,0.49229999999999996,0.5010996189927557,0.06,2.4173942936959416,2.3765659869054137
SEAS,MLPQR,A3,1,S_gls_pert,0.49670000000000003,0.5004095406488138,0.04,1.6181586737776108,1.599824982532743
SEAS,MLPQR,A3,1,S_gls_pool,0.4921888888888889,0.501097318446128,0.05333333333333334,1.159586139602562,1.142334853446191
SEAS,MLPQR,A3,1,S_gls_emp,0.5035333333333334,0.5079787970705811,0.056666666666666664,0.9421773601914093,0.9514590848078008
SEAS,MLPQR,A3,1,S_chi2,0.5304888888888888,0.5343240591025595,0.07666666666666666,2.2762687394725742,2.512974717613765
SEAS,MLPQR,A3,1,S_maha,0.6866333333333334,0.6508715766148965,0.16,39.98512237986942,50.863390427961036
SEAS,MLPQR,A4,1,S_max,0.7586944444444446,0.6903605810331553,0.0,2.2442847299984017,2.5271876476212007
SEAS,MLPQR,A4,1,S_band,0.7648833333333334,0.7491279714091625,0.27,0.34239583333333334,0.5004166666666666
SEAS,MLPQR,A4,1,S_mean,0.5510666666666667,0.5671877200725719,0.10333333333333333,2.4173942936959416,2.8569073482014833
SEAS,MLPQR,A4,1,S_gls_pert,0.5654111111111111,0.5699413709825139,0.08666666666666667,1.6181586737776108,2.116249928686871
SEAS,MLPQR,A4,1,S_gls_pool,0.5627555555555556,0.5738102221809491,0.1,1.159586139602562,1.4029409947290536
SEAS,MLPQR,A4,1,S_gls_emp,0.5651444444444444,0.5769322451042984,0.11333333333333333,0.9421773601914093,1.1572694976675575
SEAS,MLPQR,A4,1,S_chi2,0.7804,0.7756456010622621,0.2733333333333333,2.2762687394725742,4.948880353980665
SEAS,MLPQR,A4,1,S_maha,0.8625111111111111,0.8469414466339327,0.47,39.98512237986942,73.59458933800502
SEAS,MLPQR,A0,2,S_max,0.0762,0.3157560716113586,0.0,2.2583450242307292,1.432938394976638
SEAS,MLPQR,A0,2,S_band,0.1757,0.3667917256120387,0.006666666666666667,0.36041666666666666,0.146875
SEAS,MLPQR,A0,2,S_mean,0.45015555555555564,0.44249718914207287,0.01,2.4517401905675555,2.0192094631826754
SEAS,MLPQR,A0,2,S_gls_pert,0.46795555555555557,0.4669620709111326,0.016666666666666666,1.961619761768812,1.593253180310927
SEAS,MLPQR,A0,2,S_gls_pool,0.4554666666666667,0.44608639003751005,0.01,1.150090021303332,0.9546762725722285
SEAS,MLPQR,A0,2,S_gls_emp,0.4495555555555556,0.44069154006856925,0.006666666666666667,0.9652372180748182,0.7792098617465716
SEAS,MLPQR,A0,2,S_chi2,0.4831888888888889,0.4529365455350082,0.0,2.4350142700928115,1.8601317673280267
SEAS,MLPQR,A0,2,S_maha,0.04916666666666667,0.3143462587192831,0.006666666666666667,44.962133336020635,13.024906406110592
SEAS,MLPQR,A1,2,S_max,0.21586666666666668,0.36555337133148136,0.0,2.2583450242307292,1.791483879869107
SEAS,MLPQR,A1,2,S_band,0.37426111111111116,0.4525549709019251,0.043333333333333335,0.36041666666666666,0.2775
SEAS,MLPQR,A1,2,S_mean,0.7091444444444445,0.7111585247199375,0.22333333333333333,2.4517401905675555,4.097584444476153
SEAS,MLPQR,A1,2,S_gls_pert,0.6508444444444444,0.6245703540163444,0.11666666666666667,1.961619761768812,3.097522189346625
SEAS,MLPQR,A1,2,S_gls_pool,0.7234333333333334,0.7171329208930155,0.22666666666666666,1.150090021303332,1.988868416941868
SEAS,MLPQR,A1,2,S_gls_emp,0.7243222222222222,0.7119614528677918,0.21,0.9652372180748182,1.6608888403793014
SEAS,MLPQR,A1,2,S_chi2,0.5141333333333333,0.49502884009012943,0.04666666666666667,2.4350142700928115,2.369686848529081
SEAS,MLPQR,A1,2,S_maha,0.15202222222222223,0.377344350619914,0.08,44.962133336020635,27.44772061517801
SEAS,MLPQR,A2,2,S_max,0.5066277777777778,0.5138055867852565,0.0,2.2583450242307292,2.3446570030699028
SEAS,MLPQR,A2,2,S_band,0.5506777777777778,0.545917816811216,0.06,0.36041666666666666,0.38958333333333334
SEAS,MLPQR,A2,2,S_mean,0.614,0.6256959115920582,0.15666666666666668,2.4517401905675555,3.3637554052827228
SEAS,MLPQR,A2,2,S_gls_pert,0.5708777777777778,0.5662650897301359,0.07333333333333333,1.961619761768812,2.575733644353475
SEAS,MLPQR,A2,2,S_gls_pool,0.6245222222222222,0.6306844765107236,0.15666666666666668,1.150090021303332,1.6134293581041517
SEAS,MLPQR,A2,2,S_gls_emp,0.6206777777777779,0.6271791997821017,0.14,0.9652372180748182,1.348170258255124
SEAS,MLPQR,A2,2,S_chi2,0.5824555555555555,0.591510767004287,0.13,2.4350142700928115,3.284920161372721
SEAS,MLPQR,A2,2,S_maha,0.5377000000000001,0.5452217691133038,0.08333333333333333,44.962133336020635,51.62579729540157
SEAS,MLPQR,A3,2,S_max,0.6214666666666667,0.5739127396190097,0.0,2.2583450242307292,2.4800603309849554
SEAS,MLPQR,A3,2,S_band,0.5361555555555556,0.5246027991710759,0.05,0.36041666666666666,0.37885416666666666
SEAS,MLPQR,A3,2,S_mean,0.4929111111111111,0.49642794587483696,0.04666666666666667,2.4517401905675555,2.4118841825610025
SEAS,MLPQR,A3,2,S_gls_pert,0.4975777777777778,0.5017922475829479,0.05333333333333334,1.961619761768812,1.9478781947936652
SEAS,MLPQR,A3,2,S_gls_pool,0.49501111111111107,0.4995217918209059,0.05,1.150090021303332,1.135157963649065
SEAS,MLPQR,A3,2,S_gls_emp,0.5046888888888889,0.5078932886823506,0.05,0.9652372180748182,0.9760513530283561
SEAS,MLPQR,A3,2,S_chi2,0.5379555555555555,0.5331136690868294,0.06,2.4350142700928115,2.719446627397496
SEAS,MLPQR,A3,2,S_maha,0.6697000000000001,0.6241602675365253,0.11333333333333333,44.962133336020635,55.599336964558994
SEAS,MLPQR,A4,2,S_max,0.7383222222222222,0.6669058599360655,0.0,2.2583450242307292,2.5299897177862674
SEAS,MLPQR,A4,2,S_band,0.7503611111111111,0.6955920431406335,0.10666666666666667,0.36041666666666666,0.49875
SEAS,MLPQR,A4,2,S_mean,0.5303666666666667,0.5433656804977935,0.08,2.4517401905675555,2.718444948564623
SEAS,MLPQR,A4,2,S_gls_pert,0.5318777777777778,0.5307029173818538,0.06333333333333334,1.961619761768812,2.2080734880904673
SEAS,MLPQR,A4,2,S_gls_pool,0.542511111111111,0.5557659700207508,0.08,1.150090021303332,1.3236448457013874
SEAS,MLPQR,A4,2,S_gls_emp,0.569,0.5701551512991946,0.11333333333333333,0.9652372180748182,1.1750803037023372
SEAS,MLPQR,A4,2,S_chi2,0.7783000000000001,0.7441115871845191,0.22333333333333333,2.4350142700928115,4.941654401711484
SEAS,MLPQR,A4,2,S_maha,0.8239222222222223,0.7735929904468343,0.28,44.962133336020635,74.3666472609185
SEAS,MLPQR_CAL,A0,0,S_max,0.06778333333333333,0.3144249727310968,0.0,1.8529717331571798,1.1840563238259412
SEAS,MLPQR_CAL,A0,0,S_band,0.13719444444444445,0.3943741326143594,0.0,0.2028125,0.048854166666666664
SEAS,MLPQR_CAL,A0,0,S_mean,0.4415222222222222,0.44738953128478004,0.023333333333333334,1.9946848798939558,1.665952634448638
SEAS,MLPQR_CAL,A0,0,S_gls_pert,0.4626,0.473952655918802,0.03666666666666667,1.4878497328028482,1.3187571937132125
SEAS,MLPQR_CAL,A0,0,S_gls_pool,0.4466555555555556,0.44957678302579784,0.02666666666666667,1.0148424587599827,0.8544169298743899
SEAS,MLPQR_CAL,A0,0,S_gls_emp,0.4376888888888889,0.44550592432334457,0.02,0.8182947752054791,0.6731044527309359
SEAS,MLPQR_CAL,A0,0,S_chi2,0.7419111111111111,0.7345132510490275,0.3333333333333333,1.2937420243953612,2.120172149413896
SEAS,MLPQR_CAL,A0,0,S_maha,0.04192222222222222,0.31323419833839056,0.006666666666666667,27.19233758766742,8.158513101866715
SEAS,MLPQR_CAL,A1,0,S_max,0.23699444444444445,0.35940052854006677,0.013333333333333334,1.8529717331571798,1.4757225769793452
SEAS,MLPQR_CAL,A1,0,S_band,0.3778111111111111,0.47595175162268966,0.06333333333333334,0.2028125,0.15833333333333333
SEAS,MLPQR_CAL,A1,0,S_mean,0.7173555555555555,0.7248652444161363,0.26666666666666666,1.9946848798939558,3.3649760718108754
SEAS,MLPQR_CAL,A1,0,S_gls_pert,0.6784666666666667,0.6719553985599968,0.15,1.4878497328028482,2.6150483070127706
SEAS,MLPQR_CAL,A1,0,S_gls_pool,0.7377333333333334,0.7414610375589011,0.29,1.0148424587599827,1.7912578903705132
SEAS,MLPQR_CAL,A1,0,S_gls_emp,0.7360111111111111,0.7391545014507912,0.2833333333333333,0.8182947752054791,1.4319775714836278
SEAS,MLPQR_CAL,A1,0,S_chi2,0.6136222222222222,0.6241770713143515,0.20666666666666667,1.2937420243953612,1.6880648022854692
SEAS,MLPQR_CAL,A1,0,S_maha,0.1744,0.39378670247346637,0.07666666666666666,27.19233758766742,16.383532519054114
SEAS,MLPQR_CAL,A2,0,S_max,0.6102777777777778,0.6134073562426496,0.14,1.8529717331571798,1.9826208590104626
SEAS,MLPQR_CAL,A2,0,S_band,0.5914388888888888,0.5943723242956469,0.13,0.2028125,0.25333333333333335
SEAS,MLPQR_CAL,A2,0,S_mean,0.601,0.6281176286364067,0.17333333333333334,1.9946848798939558,2.6911392442209707
SEAS,MLPQR_CAL,A2,0,S_gls_pert,0.5989222222222222,0.6078811908369548,0.12,1.4878497328028482,2.130523003259907
SEAS,MLPQR_CAL,A2,0,S_gls_pool,0.6215444444444445,0.6411235819741892,0.17,1.0148424587599827,1.429884355730457
SEAS,MLPQR_CAL,A2,0,S_gls_emp,0.6253111111111112,0.6459268474965625,0.16666666666666666,0.8182947752054791,1.1632824762416891
SEAS,MLPQR_CAL,A2,0,S_chi2,0.5396444444444445,0.5813091597110223,0.15666666666666668,1.2937420243953612,1.584737972144831
SEAS,MLPQR_CAL,A2,0,S_maha,0.5797333333333334,0.5869869947377807,0.10333333333333333,27.19233758766742,31.755165004301574
SEAS,MLPQR_CAL,A3,0,S_max,0.6973944444444444,0.6538298642963358,0.14333333333333334,1.8529717331571798,2.0819421902617425
SEAS,MLPQR_CAL,A3,0,S_band,0.5503777777777777,0.530187563244465,0.05,0.2028125,0.22322916666666667
SEAS,MLPQR_CAL,A3,0,S_mean,0.4944222222222222,0.49709801331548953,0.05,1.9946848798939558,1.9637014015353231
SEAS,MLPQR_CAL,A3,0,S_gls_pert,0.4963444444444444,0.5006364067413737,0.05333333333333334,1.4878497328028482,1.47580537322635
SEAS,MLPQR_CAL,A3,0,S_gls_pool,0.49766666666666665,0.497122793075804,0.04666666666666667,1.0148424587599827,1.0028402645030106
SEAS,MLPQR_CAL,A3,0,S_gls_emp,0.5004666666666666,0.49995988768141275,0.043333333333333335,0.8182947752054791,0.8158092767139529
SEAS,MLPQR_CAL,A3,0,S_chi2,0.4619333333333333,0.49089333149809034,0.06666666666666667,1.2937420243953612,1.208424392150249
SEAS,MLPQR_CAL,A3,0,S_maha,0.6840444444444443,0.6571038750522199,0.13666666666666666,27.19233758766742,34.675053088333506
SEAS,MLPQR_CAL,A4,0,S_max,0.8006833333333333,0.7699762936512405,0.31333333333333335,1.8529717331571798,2.202288639867357
SEAS,MLPQR_CAL,A4,0,S_band,0.8026500000000001,0.7698873907749746,0.27,0.2028125,0.3665625
SEAS,MLPQR_CAL,A4,0,S_mean,0.5492444444444444,0.5638209824483392,0.10333333333333333,1.9946848798939558,2.317617411703253
SEAS,MLPQR_CAL,A4,0,S_gls_pert,0.5614777777777777,0.5635320687228104,0.08,1.4878497328028482,1.8586142860731532
SEAS,MLPQR_CAL,A4,0,S_gls_pool,0.563,0.5738423231253119,0.11333333333333333,1.0148424587599827,1.2166785615349747
SEAS,MLPQR_CAL,A4,0,S_gls_emp,0.5677333333333334,0.5762179968983205,0.09,0.8182947752054791,0.9870490864136676
SEAS,MLPQR_CAL,A4,0,S_chi2,0.6594888888888889,0.7211669363207354,0.34,1.2937420243953612,2.240955972150128
SEAS,MLPQR_CAL,A4,0,S_maha,0.8680555555555557,0.8434347178155106,0.37,27.19233758766742,47.864468844988245
SEAS,MLPQR_CAL,A0,1,S_max,0.08701111111111112,0.31768735485561717,0.0,1.8717134142569452,1.198473334532707
SEAS,MLPQR_CAL,A0,1,S_band,0.15545,0.3953808351185547,0.01,0.20895833333333333,0.060208333333333336
SEAS,MLPQR_CAL,A0,1,S_mean,0.45815555555555554,0.45578135335464404,0.013333333333333334,1.9708758208860728,1.6915673523249553
SEAS,MLPQR_CAL,A0,1,S_gls_pert,0.472,0.4762843760734972,0.023333333333333334,1.3475158007974437,1.2133373038348827
SEAS,MLPQR_CAL,A0,1,S_gls_pool,0.45634444444444444,0.45408883521390503,0.013333333333333334,0.9564309711713384,0.8162707592847632
SEAS,MLPQR_CAL,A0,1,S_gls_emp,0.45122222222222214,0.4481467330846788,0.013333333333333334,0.7901352648548792,0.6595188995599007
SEAS,MLPQR_CAL,A0,1,S_chi2,0.7307999999999999,0.6992250202021159,0.19,1.3018421108051885,2.144814375701338
