process,model,seed,horizon,z_mean,z_var,psi,psi_theory,n_eff_pert,n_eff_pert_med,n_eff_pool,n_eff_ema,n_eff_hybrid,n_eff_b,n_eff_emp,R_frobenius
SEAS,ORACLE,2,28,-0.044452833180210795,1.0270709088302563,4.599865365451949e-05,4.5998653654473914e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,29,-0.009665446932848027,1.0352153212372321,3.219905755814804e-05,3.219905755813174e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,30,0.023052764160408468,1.100525532870141,2.253934029053665e-05,2.2539340290692216e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,31,0.04770484063952491,1.0519673789993813,1.5777538203409914e-05,1.5777538203484548e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
SEAS,ORACLE,2,32,-0.0006171607672988136,1.0845927323995563,1.1044276742477123e-05,1.1044276742439184e-05,6.887301804084824,6.887301804084826,6.887301804084826,6.887301804084829,6.679214460927185,3.922061297970646,6.576129771725389,1.2164259558601502
WN,MLPQR,0,1,-0.02312354496209562,1.2598816175994758,0.33925643654951176,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,2,0.05430264026584978,0.996387184513495,0.20871054246371007,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,3,-0.05283240679446482,0.9945584917715776,0.14872705295469657,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,4,0.04130216683336733,1.088401233481102,0.10912373973687801,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,5,0.13320331250893108,1.03160229208679,0.09321887145509768,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,6,0.11537415913962967,1.0313585516982344,0.09093044835951773,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,7,0.02423691894575146,1.044913325048237,0.11260514072130505,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,8,0.05251151254712111,1.126738281652599,0.09507404632133204,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,9,-0.03942202636938822,1.1262231701463405,0.0921535975337486,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,10,0.03308308046961237,1.1277959363136563,0.09695204219162065,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,11,-0.07678653705241327,1.200605147666934,0.07968008227652222,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,12,-0.05961563099665884,1.1557138264944455,0.07761085985642178,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,13,-0.01649313707701501,1.1623798698771448,0.08066638119086277,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,14,0.016583968889362033,1.1417242573047939,0.09732422846421583,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,15,0.010465301953487037,1.1570766328611648,0.09376751703465072,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,16,0.06614713545967334,1.0927271477578657,0.07679603854176435,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,17,0.03849013518111367,1.0182304970649094,0.06818596497693905,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,18,-0.07081617440610577,1.1122450231713072,0.07536819681337574,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,19,0.06418677931494776,1.0383474994244029,0.0873685364129256,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,20,-0.061438113836514555,1.1903950170106152,0.08868540510239217,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,21,-0.013017734305937185,1.276059996751451,0.09485891178374073,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,22,-0.05539124213878554,1.054232261098817,0.07737463657727091,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,23,-0.04051537251662527,0.9790154277498201,0.08790928562606769,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,24,-0.03500435307917113,1.196424224921679,0.08759476736413406,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,25,0.04223017674076142,1.0043757684625283,0.06841745368121557,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,26,-0.03959742469202205,1.1291912398264956,0.07589937980681725,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,27,0.07755932269638105,1.0729317951528072,0.07657228289671682,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,28,-0.010203709593119148,0.9844154808515885,0.08080209981969261,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,29,-0.05534027194523638,1.1834608447611175,0.06980979366834983,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,30,-0.08702387430615635,1.1661672075032634,0.08327521941926774,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,31,-0.058836159892448746,1.094374127520284,0.08951931873034034,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
WN,MLPQR,0,32,-0.06887839248211722,0.9691919984764047,0.060550613286571284,0.0,76.81148717010242,12.704115894090059,5.36504684227993,5.921350809717313,11.289196857411332,82.24755715299648,10.665858479001768,4.725853098959241
RW,MLPQR,0,1,0.03829896301503304,1.0023461823043938,0.6810612967813003,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,2,-0.0170521914687437,1.169420969200735,0.6686336548231041,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,3,-0.03344978405715891,1.2679643231879925,0.6691645726764953,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,4,-0.048695845004751076,1.1635106821395536,0.6581800110567209,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,5,-0.05645625588998106,1.1093926172852389,0.6521518305757001,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,6,-0.04894295794931315,1.1728107364001645,0.6423978954694687,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,7,-0.042157464090901146,1.2196012377079388,0.6368607295940477,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,8,-0.03756041086752128,1.2823613645121954,0.6249884991039495,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,9,-0.0304322330293059,1.3469434632567163,0.6067382438983487,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,10,-0.05888440829790613,1.428225208883695,0.5990860491380636,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,11,-0.033698500075837357,1.3938269022587872,0.5951876806906902,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,12,-0.009066582838680812,1.4536936647130536,0.5903535224971215,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,13,-0.012609038228053834,1.4906188330491539,0.5929631461678446,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,14,0.02681296887917254,1.5144988220712918,0.6020985405352239,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,15,0.028572289452648125,1.5566106706425265,0.5977747781674143,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,16,0.034021478174429826,1.5209761811642912,0.5964449316652699,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,17,0.08117357405506,1.5066760918827173,0.589278736652454,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,18,0.10192988098707444,1.5056467538619882,0.5899705778885488,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,19,0.13920522994015797,1.521948285031998,0.597036836146384,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,20,0.13618328317718176,1.5761181306149545,0.5844689087404078,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,21,0.14065742090981403,1.5669689099900157,0.5794337177599483,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,22,0.14816070150182475,1.6202325373923292,0.5785163543921593,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,23,0.1272838905326567,1.6272372145229157,0.5840533530288177,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,24,0.1330455241700679,1.5911237295613105,0.575697844323068,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,25,0.08640242544978514,1.5965916719402993,0.5823082138570621,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,26,0.12039570653578674,1.518765562376413,0.5947508798527845,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,27,0.13959917382822926,1.5733853273602698,0.5917527226921591,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,28,0.16412996181725087,1.482114736445034,0.6005905670621217,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,29,0.1610783609195006,1.5029056317154095,0.6106531242284986,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,30,0.17647087337000297,1.4395758906948959,0.6139974533624862,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,31,0.19139618606970693,1.3550254748002213,0.6213598307102751,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
RW,MLPQR,0,32,0.16289807994449226,1.3325000324453642,0.6223832173733848,1.0,2.1381466130445044,2.107439617167957,2.0858528810117476,2.0831397184555143,1.9769175885128485,1.2231577921815684,1.8756191780560925,2.520054511456714
AR1,MLPQR,0,1,-0.07369387027110018,1.3541780516827753,0.4841339498382095,0.7,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,2,0.0027866587790245194,1.4805746990763637,0.3894113882919911,0.48999999999999994,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,3,-0.04202093991403705,1.5372813752364949,0.3103305652182527,0.3429999999999999,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,4,0.00012655920926758787,1.6838994692318354,0.25305202989142034,0.24009999999999992,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,5,-0.0890777981969034,1.6883515656207602,0.20964383692466554,0.16806999999999994,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,6,-0.0014504655783922201,1.5963706194601532,0.1861000836623381,0.11764899999999996,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,7,-0.005507334755845529,1.5181122396164985,0.16637975740167993,0.08235429999999996,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,8,0.03736928874293115,1.6541184555139936,0.13811281104943424,0.05764800999999997,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,9,0.08110567068796477,1.7123598015667305,0.11547654840905466,0.04035360699999998,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,10,0.07804160733073931,1.767953782462658,0.09572216494908493,0.02824752489999998,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,11,0.007296416610542333,1.6926581572088506,0.07858586704741612,0.019773267429999988,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,12,-0.10269114607053559,1.6661165204903807,0.05963465233739656,0.01384128720099999,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,13,-0.02489783374674674,1.5943147289533897,0.04437054771924382,0.009688901040699992,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,14,-0.04800051427536739,1.8252901875983059,0.048701096347618295,0.006782230728489994,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,15,0.02010957309082264,2.006380536211074,0.040494535516085256,0.004747561509942996,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,16,0.16409395943780072,1.8039395905166287,0.01815119926546231,0.0033232930569600965,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,17,0.08648867767800107,1.7467218974571812,0.013430417913048196,0.0023263051398720674,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,18,0.024931967116159068,1.8058941779474533,0.007954643622816693,0.001628413597910447,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,19,0.037781307755082046,1.8298187516765563,0.012416988197658223,0.001139889518537313,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,20,-0.018763413658097878,1.8509168452697444,0.00140665167325882,0.0007979226629761189,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,21,-0.06262622147134041,1.8114339786114806,0.011573664919602782,0.0005585458640832833,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,22,-0.08606097128672974,1.7256217623498726,0.009774969708332039,0.00039098210485829826,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,23,-0.02278617307196229,1.8532045620613098,0.01874873286347995,0.0002736874734008088,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,24,-0.008068491660466744,1.821577129573531,0.019860902152326172,0.00019158123138056612,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,25,0.028443284327903703,1.6949581080150147,0.0037422875787319516,0.00013410686196639628,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,26,-0.05999436846392617,1.69430263917075,0.004267851104361436,9.387480337647739e-05,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,27,0.009633281633535417,1.6942349445025577,0.007901478605041286,6.571236236353417e-05,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,28,0.07366847498953877,1.5566615071507175,0.0141788888089117,4.5998653654473914e-05,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,29,0.05880521381101552,1.5095220654931742,0.02148848010221144,3.219905755813174e-05,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,30,0.06550990803226495,1.4774020319279373,0.03258084891640301,2.2539340290692216e-05,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,31,0.045539663948415916,1.4928318123760398,0.031207196384409237,1.5777538203484548e-05,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
AR1,MLPQR,0,32,0.025044511812711747,1.296215339727206,0.014615041723099097,1.1044276742439184e-05,24.81519255577819,6.119841832816219,5.414937222087588,5.567868857618524,6.113696610355348,22.855074858761796,5.418497609376077,1.767827352045376
SEAS,MLPQR,0,1,-0.087596587131602,0.9032464048815224,0.5083469922310512,0.7,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,2,-0.07591288389580286,0.9532441802095707,0.4020590677530641,0.48999999999999994,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,3,-0.13909853786301965,1.1702115930364363,0.2983461684732428,0.3429999999999999,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,4,-0.07606277719555633,1.2213156525354611,0.21103707013614656,0.24009999999999992,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,5,-0.06814524915456613,1.1903901020197252,0.15389268136429407,0.16806999999999994,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,6,-0.038535188505461095,1.34484037040015,0.12937880783294142,0.11764899999999996,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,7,-0.05231043581487135,1.3662494173695232,0.0922907902634051,0.08235429999999996,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,8,-0.03198268586877264,1.3223180408440882,0.03661541140653509,0.05764800999999997,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,9,0.04559265633438472,1.4675747884920471,0.01295433548969411,0.04035360699999998,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,10,0.033994066462435475,1.5771343330502918,-0.0073071249293554085,0.02824752489999998,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,11,-0.0065915223808447245,1.5954017242971081,-0.03308914987223823,0.019773267429999988,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,12,-0.09528514226678209,1.564188780471934,-0.04492263604181157,0.01384128720099999,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,13,-0.145002932521267,1.595351356227314,-0.0513146349836228,0.009688901040699992,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,14,-0.06362613403609584,1.4613800320437393,-0.043749600936771375,0.006782230728489994,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,15,-0.0840901184686167,1.4970920608263605,-0.046020032886661885,0.004747561509942996,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,16,-0.13843342965763514,1.4886142478834723,-0.058371822959003894,0.0033232930569600965,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,17,-0.2020862479210456,1.466245953113096,-0.055633578495368784,0.0023263051398720674,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,18,-0.1269037145725739,1.5184450612897298,-0.03887060859549236,0.001628413597910447,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,19,-0.04375876876456787,1.5141572984995588,-0.01397950553657229,0.001139889518537313,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,20,-0.009358589171795101,1.3838935450896448,-0.02962494216031066,0.0007979226629761189,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,21,0.09963549378316373,1.4766552506985449,-0.019025536325087036,0.0005585458640832833,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
